"26.12.2014","12.000,00","12.000,00","12.000,00","12.000,00","0,00","40","480.000","480.000"
"18.6.2014","12.000,00","12.000,00","12.000,00","12.000,00","0,00","50","600.000","600.000"
"11.2.2014","12.000,00","12.000,00","12.000,00","12.000,00","-4,00","100","1.200.000","1.200.000"
"01.7.2015","12.000,00","12.000,00","12.000,00","12.000,00","0,00","100","1.200.000","1.200.000"
"12.5.2016","5.000,00","5.000,00","5.000,00","5.000,00","-58,33","2","10.000","10.000"
"15.6.2023","800,00","800,00","800,00","800,00","19,94","275","220.000","220.000"
"30.5.2023","667,00","667,00","667,00","667,00","-86,66","3.008","2.006.336","2.006.336"
